text,likes,platform,text_length,sentiment,confidence,mentioned_majors
"我想问一下在座的各位，那种新开设的专业值得报吗？
比如重庆理工大学（双非普通本科）今年新开设有信息安全专业，这种值得报吗？",3.0,Bilibili,61,negative,0.7456275224685669,['未明确提及']
过来人的经验告诉你们，报志愿的时候一定要把学校的位置，宿舍环境。都要参考一下，不然真的会后悔[大哭]，只有亲身经历才有感觉，张雪峰和志愿填报指南我都有，我可以一个一个发!！！,3.0,Bilibili,87,positive,0.986462414264679,['环境工程']
想问一下，女生物理数学比较差，推荐什么专业，物化地，分数在500左右[tv_doge],3.0,Bilibili,43,positive,0.7867274284362793,['生物工程']
全文可以选地理信息科学吗？,3.0,Bilibili,13,negative,0.6063169240951538,['未明确提及']
"想要找蓝哥一对一填报，点击下面👇
https://b23.tv/mall-2JConV-72F68",3.0,Bilibili,49,positive,0.6454507112503052,['未明确提及']
兄弟们，608报什么专业好,2.0,Bilibili,13,positive,0.6944836974143982,['未明确提及']
蓝哥这个表格可以获取吗🥺🥺🥺,2.0,Bilibili,14,positive,0.6525453329086304,['未明确提及']
学材料回小县城就业怎么样啊？求解答[脱单doge],2.0,Bilibili,25,positive,0.6444686055183411,['材料类']
推荐新闻学是怎么想的？[笑],2.0,Bilibili,14,neutral,0.5722572207450867,['新闻学']
林学都死了是吗[大哭],2.0,Bilibili,11,positive,0.6153525710105896,['未明确提及']
只看到了汽车服务工程技术，汽车工程技术呢？,2.0,Bilibili,21,neutral,0.5527723431587219,['土木工程']
蓝哥，普通本科推荐报计算机吗,2.0,Bilibili,14,positive,0.7900243401527405,['计算机科学与技术']
蓝哥蓝哥，文科生未来想考公推荐什么专业[doge],1.0,Bilibili,25,positive,0.9273143410682678,['未明确提及']
已买课，有人拼吗[打call],1.0,Bilibili,15,positive,0.9305757284164429,['未明确提及']
本人男，在江苏，高考599，目前没有什么特别的偏好(┯_┯)，想找一个就业机会稍微多一点，不算太累的专业，有什么学校和专业推荐吗[蹲蹲],1.0,Bilibili,68,positive,0.878004252910614,['未明确提及']
但我没有感兴趣的专业，只想找前景好的专业，真的不能什么都报吗[大哭],1.0,Bilibili,34,positive,0.692622184753418,['未明确提及']
蓝哥，本人是安徽文科生，预计550~600左右，数学还可以能有120，想考研网统计的方向转，那我本科应该学什么专业（文科可以报的）跟统计更接近呢[大哭][大哭][大哭],1.0,Bilibili,84,positive,0.9795522093772888,['未明确提及']
湖大，吉大，兰大这些都是合并来的“末流985”，和一些综合性的中末211，就该把这些综合类高校的经费分给专业性高校，综合类高校就只应该保留清北华五这一档的，和地方二本综合学院。多倾斜给各个层次的专业性院校，才是科教强国的基础！,1.0,Bilibili,113,positive,0.9705418944358826,['未明确提及']
有人拼198蓝哥的志愿填报课程吗,1.0,Bilibili,16,positive,0.6047461628913879,['未明确提及']
当年报志愿只盯着分数线和专业排名，完全没考虑校区在偏远郊区，周边连个商场都没有，快递要走半小时去取，真的太影响生活质量了！最近收集了各高校宿舍条件、校区周边地图、转专业案例分享……还挺全的，如果有人需要的话可以分享[打call],1.0,Bilibili,114,positive,0.9057216048240662,['未明确提及']
各位大佬，我不学教师，物理30多分，湖南物化生，445分，没有特别喜欢的，大多能接受，怎么选专业呢,1.0,Bilibili,49,positive,0.8293148279190063,['师范类']
选自己喜欢的吧，我学动物医学的，属于农学，真心说不上好，但是我真的喜欢，读书很开心，而且我们学校的动医算是全国第一，所以以后肯定能找个饿不死的工作，虽然解剖实验很累，虽然大动医有时候进养殖场环境差，小动医会被猫抓狗咬，但是我一点也不后悔，我永远热爱我的专业，我一定会成为很不错的兽医,21581.0,Bilibili,141,positive,0.9907174706459045,"['临床医学', '环境工程']"
读完本科，考完研，就反思出来一句话：想挣钱别怕苦，既想挣钱还想挑个不卷的专业，这种好事会落在普通人头上吗？,17390.0,Bilibili,53,positive,0.9299260377883911,['未明确提及']
广告学，别因为一时的“觉得有趣”就报。你以为拼的是创意，实际是整合资源的能力，整合资源靠什么？靠资源和人脉……出身一般、没混出头的，基本就是加班到凌晨三四点做ppt写稿的命。另外这个专业公务员事业编可选的比较少。,6222.0,Bilibili,106,negative,0.7030243277549744,['未明确提及']
外面纷纷扰扰，这生化环材，才是永远滴家啊[tv_doge],8248.0,Bilibili,29,positive,0.8460628986358643,['生物工程']
"临床医学生，在这里告诉所有人，如果你只是想找个工作，县医院，卫生所，都可以去，临床本科五年都可以找到。但是你会穷，很穷。如果你想去稍微好一点的医院，那么本科五年，研究生三年打底，有一部分医院会看本科和研究生学校。以后还有三年专培。
也就是说，你学医，不考研，出来直接去卫生所，三千一个月（医院工资还要看地域，我只能说卫生所一般的情况）考研，又读三年，25岁毕业，去医院，前期二千到三千一个月，你干个五年差不多可以有1w（一天十多个小时在医院）",7728.0,Bilibili,221,positive,0.8623358011245728,['临床医学']
"不喜欢编程的人/对编程不感兴趣的人，千万别像我一样，因为计算机发展好就选软件[保卫萝卜_哭哭]。
我对编程可能真的没有天赋，专业课基本都是飘过，每次找bug找的我有心理阴影。而且这个专业没有技术，是真的找不到工作。
21届毕业，二战失败，现在还没找到工作，迷茫到不行。技术不行，又没有公司要[保卫萝卜_哭哭][保卫萝卜_哭哭]",12134.0,Bilibili,163,positive,0.6905801892280579,['计算机科学与技术']
别学心理学。学习周期特别长，想当心理咨询师得话，研究生毕业以后都还得持续学习好几年，而且赚得也少。看起来咨询一小时就五六百七八百很划算，其实扣掉平台，扣掉税，再扣掉督导费用，拿到手也就一两百。更关键的是你再厉害，一周也就最多接那么几个咨询，接多了你自己先心理崩溃。研究生毕业前几年收入为负数，工资比不上继续学习的投入，工作几年后净收入刚刚赶得上二本计算机本科生，这期间家里没点家底得话真的坚持不下来,5700.0,Bilibili,199,positive,0.7112773060798645,['计算机科学与技术']
有一种师范专业叫省内定向公费师范生，或者地方优师计划。也是免学费有补贴，工作六年给编制。但是有回生源地的县大概率去乡镇六年。但是不同省根据经济状况不同，分数线也不同，有的省份公费师范生分数线并不高。,5052.0,Bilibili,99,positive,0.8452473282814026,"['金融学', '师范类']"
会计供过于求，如果你想考编制可以，岗位多，但是分数卷得仅次于三不限[笑哭]去私企吧，说刚毕业没经验不要（当然211和985这种天之骄子除外啊），有经验了吧问结婚没有，生娃没有，没有二胎不要（因为会计大部分都是女孩子学，私企不想给产假），最重要的是工资低得可怜，你要是想提工资可以啊得考证，专科工作5年才能报考中级，本科4年，考到中级以后不少普通人也说5000以上10000以下[笑哭]以上仅限于普通大学的普通人,3166.0,Bilibili,205,neutral,0.5818592309951782,['会计学']
[鼓掌]那当然是我们生化环材啦，温馨和谐轻松,2224.0,Bilibili,22,positive,0.930445671081543,['生物工程']
经管类还可以的，我纯文科生，本科人力资源管理，现在跨考法律。也有同学考研工商管理的。管理类比较好进体制。人力本科毕业直接工作的话，也很好找工作的，因为绝大部分公司都需要人事。不过钱多钱少就得看地区看公司了。浙江二线城市，双非学校应届生4-5k，不高，本地人够活。,3113.0,Bilibili,131,positive,0.9823671579360962,['法学']
中西部小县城学临床口腔麻醉影像检验绝对没错，本科毕业回家就可以有个很好的工作。计算机也不错，考公招的多，上班也能就业，远离生化环材，远离新专业。,1429.0,Bilibili,72,positive,0.9935492873191833,"['计算机科学与技术', '临床医学', '生物工程']"
陕西文科考生，估分一本线上50，个人兴趣比较倾向的专业是文学类和语言类，目前选定的专业是汉语言文学。想请问一下up我这个水准这个专业的就业前景怎么样？毕业后的就业倾向于哪些职业？是否有必要考研？,1224.0,Bilibili,97,positive,0.9506527185440063,['未明确提及']
"说句大实话，真的不要轻易地纯粹地因为现在的就业状况选专业，我国的行业起伏波动远超你们的想想，大学毕业四年之后早已是沧海桑田。
我2011年高考，那时候的计算机科学与技术是红牌专业，因为移动互联网方兴未艾，PC端停滞不前，而那时候土木机械蒸蒸日上，材料化工环境有声有色，生物还是二十一世纪专属专业，短短四年之后的2015年，四大天坑已经成型，而且还是深不见底。同时土木机械已出现颓势。而2015年的计算机呢，已经是宇宙机了，我当时都想要不去报个培训班当码农算了。
但到了2022年，你再看看四大天坑，左右护法还有宇宙机的情况，虽然没有逆转，但是不是好又不同往日了。
现在都说宇宙的尽头是编制，但你们要明白，编制只代表一个铁饭碗，而不是金饭碗，体制内也是起伏不定的，不信你问问十八大之前之后的公务员的待遇，再看看疫情之前的，再看看现如今疫情时代的。
一个人的命运，当然要靠志我奋斗，但是也要考虑到历史的进程。很多人只觉得但是之后的内容是有用的，这是严重的认识不充分。选专业这事，一定要充分考察外部环境，和个人的兴趣爱好！",3784.0,Bilibili,458,positive,0.9328476190567017,"['计算机科学与技术', '土木工程', '机械工程', '生物工程', '化学类', '材料类', '环境工程']"
还是希望大家不要抱着太强的功利心去选专业，反正毕业了也不一定从事本专业的工作。建议就是选一个自己喜欢的，快快乐乐地过好自己的大学生活。慢慢地找你喜欢什么职业，大学期间去考证学技能就好了[拥抱]，比起专业，从业资格证其实更重要一些。让一群十七八岁的，没接触过社会的孩子通过短短几天时间里定下职业生涯目标，真的太可笑了。[微笑]我认识一个师兄就是不喜欢自己的专业，大学期间学习剪辑视频、做特效，接一些外包单子，然后毕业了找自己喜欢的工作[微笑]人生还长，一个破专业怎么就能定义你的下半辈子了,3474.0,Bilibili,243,positive,0.8893149495124817,['未明确提及']
不管什么专业都会有人说本专业的弊端，让你快跑。真要听他们的那你还上个鸟的学，因为听完一圈你发现没有可以上的专业了。但是旅游管理和酒店管理是真的别来[灵魂出窍],2244.0,Bilibili,79,positive,0.7795130610466003,['未明确提及']
看了一圈  好像没有专业可以选了[藏狐],1638.0,Bilibili,20,positive,0.8370952606201172,['未明确提及']
养老服务管理专业学生[doge]可以随便问,625.0,Bilibili,21,positive,0.8107033967971802,['未明确提及']
每个专业都有人说快跑，都不知道选啥了[笑哭],1233.0,Bilibili,22,positive,0.9508585333824158,['未明确提及']
明天出成绩，祝我们都有理想的分数[呲牙],509.0,Bilibili,20,positive,0.9770176410675049,['未明确提及']
"一本材料狗路过 说一下今年身边的就业情况
985计算机 2.4k 一本（8k-17k）
二本通信7k 
一本会计8k
一本环境5k
材料（4.5k-6k） 柳钢给了13k",843.0,Bilibili,85,positive,0.645726203918457,"['计算机科学与技术', '电子信息工程', '会计学', '通信工程', '材料类', '环境工程']"
这些文科大部分不可以报[笑哭][笑哭],303.0,Bilibili,19,positive,0.6420432925224304,['未明确提及']
给高考生的一个建议:什么都别学,728.0,Bilibili,15,positive,0.8708380460739136,['未明确提及']
我今年就是刚分出来，河南女生理科物化生456，挺想学医（临床，中医，实在的不行再药学吧），或和医相关（研究也行），但真的就特别相当临床医生，再是中医医生。喜欢化生，偏优势，物理数学弱。希望懂得给我建议，别人还有家里人说我这分不要想临床，那我就这几个确定感兴趣的，可以给下我如果报医报什么院校吗想上个公办二本,131.0,Bilibili,153,positive,0.7636491656303406,['临床医学']
这上面说的大部分专业我都有认识的已毕业的，大部分都转行了，少数考公考编，不考虑编制的情况下那些找到对口好工作的毕业生，从大一就明确了就业方向然后一直学对口课程，评价为，如果你没有人脉，也没有很强的自驱力去学很多学校不教的深入知识，你选什么都寄。,108.0,Bilibili,122,positive,0.8442111611366272,['未明确提及']
过来人的建议：别听什么过来人的建议,623.0,Bilibili,17,negative,0.7812671661376953,['未明确提及']
现在刚中考完，不知道该选文还是选理，谁能详细说说[笑哭],84.0,Bilibili,28,positive,0.8443665504455566,['未明确提及']
一志愿直接梭哈计算机、软件，二志愿通信，三志愿电科，这三个都上不了的话自动化也可以，再上不了的话，你也不用选了，说明你的分数也只能去生化环材了[藏狐],440.0,Bilibili,75,negative,0.6456312537193298,"['计算机科学与技术', '电子信息工程', '自动化', '通信工程', '生物工程']"
不要学医😭😭😭实在想学就报八年制或者5+3,93.0,Bilibili,21,neutral,0.5045134425163269,['未明确提及']
远离机械，远离机械，远离机械,245.0,Bilibili,14,positive,0.9907090663909912,['机械工程']
文科生怎么办 这个世界容不下文科生了。。,68.0,Bilibili,20,positive,0.9324197173118591,['未明确提及']
大部分机械人不是高精尖，而是工厂里的狗狗，你们挣不到金融计算机那么多，但是你需要的知识要相当丰富，可能没个十年八年沉淀，什么都不会。沉淀完可能会挣钱[doge],259.0,Bilibili,80,positive,0.8639596700668335,"['计算机科学与技术', '金融学', '机械工程']"
文科生呢[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭]@致91岁的双胞胎,51.0,Bilibili,77,positive,0.6482356786727905,['未明确提及']
学工科，就做好单身到，相亲的准备，然后周末也会做一天实验，总而言之，除了计算机快跑,173.0,Bilibili,41,positive,0.8582124710083008,['计算机科学与技术']
大家好！想问一下女性学电气，是不是劣势很明显?校招好像女性会靠后，想要进入国企，央企之类的女性有什么其他途径吗？像浙江的招聘男女比为5比1，感觉这个专业女生找到工作挺难的[委屈],50.0,Bilibili,89,positive,0.9075375199317932,['电气工程']
别报土木！别报土木！别报土木！！！血的教训，已经转行，班上三分之二的也转行了！,150.0,Bilibili,39,negative,0.914533793926239,['土木工程']
任何行业都禁不起卷，选自己喜欢的就行。,38.0,Bilibili,19,positive,0.9807208776473999,['未明确提及']
四大龙头专业生化环材怎么没有[doge],126.0,Bilibili,20,negative,0.688600480556488,['生物工程']
机械自动化怎么说啊 友友们[微笑],48.0,Bilibili,17,neutral,0.5894215703010559,"['机械工程', '自动化']"
给高考生建议：别学哲、经、法、教、文、历、理、工、农、医、管、艺[doge][吃瓜][滑稽],113.0,Bilibili,46,positive,0.9036412835121155,['未明确提及']
不读研计算机，软工。读研就选电子信息工程和通信工程。,108.0,Bilibili,26,positive,0.9828823804855347,"['计算机科学与技术', '软件工程', '电子信息工程', '土木工程', '通信工程']"
真诚发问：四川考生，女，物化生选手，但数理化不好且不喜欢，喜好偏文，美术，成绩一般，肯定上不了600，是硬着头皮去学计算机，电子信息，自动化等热门专业保就业，还是选什么专业较好呢？[难过],45.0,Bilibili,94,positive,0.6137580871582031,"['计算机科学与技术', '电子信息工程', '自动化']"
这一套全学下来就能徒手捏城市了[doge],107.0,Bilibili,21,positive,0.9856459498405457,['未明确提及']
文科生省流[大哭][大哭],49.0,Bilibili,13,positive,0.7508354187011719,['未明确提及']
少了一个生物医学工程大类学科，也是工科…,67.0,Bilibili,20,neutral,0.5547332763671875,"['临床医学', '土木工程', '生物工程']"
过来人的经验告诉你们，报志愿的时候一定要把学校的位置，宿舍环境。都要参考一下，不然真的会后悔[大哭]，只有亲身经历才有感觉，张雪峰和志愿填报指南我都有，我可以一个一个发!！！,36.0,Bilibili,87,positive,0.986462414264679,['环境工程']
工科？无脑选计算机啊，上可华为阿里，下可加入考公大军,74.0,Bilibili,26,positive,0.6235546469688416,['计算机科学与技术']
其实选自己真正喜欢的专业就好，自身永远是学下去的动力，就算转行也不会太迷茫,31.0,Bilibili,37,positive,0.9867792129516602,['未明确提及']
机械过来人，不是热爱别选机械，起步工资低，发展周期长，难跳槽，而且考公务员也很难。,69.0,Bilibili,41,positive,0.609970211982727,['机械工程']
如果有人看到，学什么都别学小语种[微笑] 跨考都不知道能考什么,29.0,Bilibili,31,positive,0.6271510124206543,['未明确提及']
给高考生的建议：别学工科,357.0,Bilibili,12,positive,0.8813638687133789,['未明确提及']
本人大专，不建议没有任何编程基础的选择计算机专业，广而不精，快跑，从入门到放弃，要自学一两千集视频，可以自己搜一下Python，JAVA课程，web课程,52.0,Bilibili,76,positive,0.6124609112739563,['计算机科学与技术']
小语种真的达咩，学小语种不如去学英语。但话又说回来，学英语还不如学汉语言，起码考公岗位更多……,858.0,Bilibili,47,neutral,0.5546501874923706,['英语']
纯纯只想赚钱的可以来学动物医学，毕业就算啥也不会猪场也要你，正式工资基本7k以上，有些公司能达到10k。就是太封闭了，我本科就是动医，去年毕业，我们班上现在就没几个人还在猪场搞，都跑路了[藏狐],782.0,Bilibili,97,positive,0.7016701102256775,['临床医学']
选自己喜欢的 宁愿因为自己的选择后悔 也不要因为别人的建议而后悔,928.0,Bilibili,32,positive,0.7306124567985535,['未明确提及']
说一个冷门的师范专业：教育技术学。真的作为一个大三快大四准备找工作的我来说，这个专业的就业前景非常不好，专业学习涉及的编程类知识比不过信息和软件工程，视频类制作技巧比不过数字媒体技术师范专业的学生。而该专业毕业对口就是中小学信息技术老师，但其实信息技术这门课在大部分地区并不受到重视，在某些不发达的地区这个信息技术老师甚至是其他科老师的兼职或者一位信息技术老师教全校，学校根本不会特地去招信息技术老师[再见][再见][再见],958.0,Bilibili,212,positive,0.6193249821662903,"['计算机科学与技术', '软件工程', '土木工程', '师范类', '新闻学']"
其实最好还是选自己喜欢的，我大学专业是机械设计制造及其自动化，我一开始就是为了好就业选的这个专业。结果就是，大一上的第一门专业课机械制图我就死活学不进，最后期末考试其他几门课都挺好的，就这门专业课没过，挂了科也就没法转专业。就这样，我在煎熬中度过了这四年，搞得我自己越来越讨厌机械，到最后专业知识啥都不会，工作也找不到。,764.0,Bilibili,160,negative,0.7369453310966492,"['机械工程', '自动化']"
"考古专业，学校是和北大并列的top1考古
然而这真的是考验你热爱的专业，【考古】&【历史】可能是很多人曾经憧憬过的
但憧憬跟现实大概就是历史的金戈铁马和现实的灰头土脸，考古会比历史更辛苦要走田野和一线，而历史会比考古更没钱搞研究冷板凳一坐就十年
总结就是别因为【考古】和【历史】的滤镜去学，现实没那么多爱恨情仇巍巍家国，只有一堆堆腐朽的故纸堆和烈日炎炎的汗流浃背",886.0,Bilibili,181,positive,0.9711179137229919,['未明确提及']
有没有一种可能就是，没钱没权没天赋学啥都一个样吧[doge],756.0,Bilibili,30,positive,0.7964107394218445,['未明确提及']
我一定要说一个专业叫信息与计算科学，各位学弟学妹可能听它的名字是学计算机的，但是!它是数学院的!也就说它属于数学系的专业!主修数学!别问我怎么知道的，我就是那个看错专业名字选错专业的冤种[大哭][大哭],676.0,Bilibili,101,neutral,0.5150713920593262,['计算机科学与技术']
"本人内科专硕医学生，给高考选择专业的师弟师妹一点建议，你如果家庭条件一般，同时你不排斥医学。学医真的挺不错的，不要听别人说考不到研究生找不到工作的说法。真实情况是大专去社区、卫生院，本科去二甲、二乙（如果去儿科，急诊的话，运气好也可以去三甲），研究生、博士去三甲。
哪怕是社区医院，一个月6，7千也是有的，如果是三甲，1万多起步很正常。（前提是拿了执业医师资格证）。
总结，学医因为门槛的问题，别人进不来，你也很少出去，但是也保障了就业问题。
学医的确苦，但是现在的环境，学什么不苦，学什么都卷。",923.0,Bilibili,248,positive,0.9683108925819397,"['临床医学', '环境工程']"
推荐特殊教育（师范）超好就业（师范类专业里）国家现在在大力发展特殊教育，在广东小县城市直属学校甚至可以一比一或一比二上岸。如果不挑珠三角城市就业的话可以报定向公费师范生，比起小学教育好就好在，小学教育有可能会被分配到农村，特殊教育肯定是被分配到城区，因为一般特殊教育学校都在城区,849.0,Bilibili,139,positive,0.9716026186943054,['师范类']
经济、金融类少选一点呀，卷死了[笑哭]！人大经济学毕业现在工作也挣扎[笑哭][笑哭][笑哭],665.0,Bilibili,46,positive,0.8167355060577393,['金融学']
来说一句不合时宜的话，今天刚看到的。“总要有仰望星空的人，总要有喜欢看月亮的人。有伤春悲秋吟诗作对的人，有知其不可而为之的人。”我不会批判功利的选择，因为我知道人总要先吃饱饭再去追求精神层面的东西。但我也不支持劝所有人别学基础学科别学文史哲，因为我们的社会正需要沉下心来学这些的人来组成精神支柱，顶住我们不至于成为浮躁飘在半空的空洞文明。,622.0,Bilibili,169,positive,0.9441660046577454,['未明确提及']
我推荐土木工程，因为我觉得人生下来就应该来赎罪[狗子],598.0,Bilibili,27,positive,0.9120321273803711,['土木工程']
建议先了解一下自己家乡赚钱的大企业，看他们招哪些专业的人（适合想回家发展的），钱多事少离家近，至少先占一样[豹富],645.0,Bilibili,57,positive,0.9694678783416748,['未明确提及']
"这几类人学医比较好：1.自我学习能力与抗压能力强
2.家庭条件可以，30岁前父母能支持自己学业与生活
3.家族中有医生或者有医院关系",632.0,Bilibili,66,positive,0.9863826036453247,['临床医学']
看了一圈，发现啥都不能选,619.0,Bilibili,12,negative,0.6878683567047119,['未明确提及']
一路看下来，就没几个是好的，全是劝退。所以读大学是为了啥,2084.0,Bilibili,28,negative,0.8744372725486755,['未明确提及']
请各位准大学生们一定要区分好计算机学院下的人工智能和自动化学院下的人工智能这两种专业 天差地别,715.0,Bilibili,47,negative,0.8433669209480286,"['计算机科学与技术', '自动化', '化学类']"
家庭条件不是很好的千万别来建筑设计，好花钱，当时以为这玩意儿至少没有其他设计类花钱多，但是毕竟有设计俩字[捂脸]小组合作很多，社恐很卑微。本科大部分是五年，和隔壁医学院手拉手一起毕业。（好像也有四年的，这个我不是很了解）众所周知，建筑系的字典里没有熬夜只有通宵，也有学霸五年从来没通宵过但我不是[大哭]我的学校不算好，建筑系也不算厉害，了解了一下班上基本一半打算考研剩下的一半打算转行，根据老师的说法每届到最后能一直干建筑的也挺少的，大概毕业皆是画图狗吧。学校好的话可能就业会好一些但是我不太了解，班上同学卷的特别卷，咸鱼也被迫拉高标准（没错就是我[大哭]）。总之就是，如果感兴趣，建议提前了解，如果不是很喜欢，建议别报，不然会有很严重的抵触心理，期末不是期末周是期末月，咸鱼熬到身体吃不消，心理如果再崩了那就真的崩了（题外话，我本来想学心理学来着……）,651.0,Bilibili,377,positive,0.9229413866996765,"['临床医学', '土木工程', '师范类']"
本人计算机大类的数字媒体技术专业，在计算机系里这个专业对女生比较友好，学得广且不太深，可以自己规划方向重点学习，就业率和工资也还可以，学弟学妹可以考虑一下,643.0,Bilibili,77,positive,0.990040123462677,"['计算机科学与技术', '新闻学']"
通信要在自己擅长的方向有所建树。不用什么都擅长，因为不可能,37.0,Bilibili,29,positive,0.9279640913009644,"['电子信息工程', '通信工程']"
能动人呢？我们本科电厂人呢？,27.0,Bilibili,14,negative,0.8410277962684631,['未明确提及']
看了一圈什么专业都劝退哈哈哈,23.0,Bilibili,14,positive,0.6092906594276428,['未明确提及']
别来机械，快跑，别回头,21.0,Bilibili,11,neutral,0.536601722240448,['机械工程']
工科是家里没啥底子的人可以学的，但是千万别学建筑及风景园林，套图套到996,17.0,Bilibili,37,neutral,0.5617018938064575,['土木工程']
我是计算机专业，211本科，大学期间也没挂过科，平均学分绩点在83分左右，java甚至考了95➕。大学期间就把四六级过了，并且还拿到了当年的优秀毕业生。谁能想进入社会后我会被毒打的体无完肤，现在的就业市场很卷，计算机人均两段实习才能过简历关。真的很焦虑，不知道该怎么办了，想问下市面上那些求职机构有用吗？,16.0,Bilibili,152,neutral,0.5152978897094727,['计算机科学与技术']
就我一个从高一就想读工业设计吗？？？感觉工业设计都没弹幕，我是真的想读这个专业，做梦都想,15.0,Bilibili,44,neutral,0.5435932278633118,['未明确提及']
果然航空航天不算工学[怪我咯],20.0,Bilibili,15,positive,0.7618981003761292,['未明确提及']
欢迎大家学通信，反正我挺喜欢的，感觉没啥劝退可说，除了考试难了点，其他的都好，前景也是不错的，在工科里我觉得算是性价比比较高了，后期想转电子和计算机都没问题[微笑],14.0,Bilibili,82,positive,0.9885236620903015,"['计算机科学与技术', '电子信息工程', '通信工程']"
我是北邮计算机学生，关于计算机，大数据，软件这些专业问题可以问我,28.0,Bilibili,32,positive,0.9590504169464111,['计算机科学与技术']
双一流985 别学机械,12.0,Bilibili,11,positive,0.6905204653739929,['机械工程']
妈呀，今天出分，一直睡一会醒一会[笑哭],30.0,Bilibili,20,negative,0.9061244130134583,['未明确提及']
这个机械学习内容介绍的不行啊,12.0,Bilibili,14,neutral,0.5462560057640076,['机械工程']
好可爱的宝宝在唧唧歪歪说啥呢[脱单doge],27.0,Bilibili,22,positive,0.8450751304626465,['未明确提及']
问一下自动化学什么未来发展怎么样啊[热词系列_知识增加],14.0,Bilibili,28,positive,0.953842282295227,"['自动化', '化学类']"
我就学中医的[UPOWER_1659158693_咳咳]十年后我再来看这个视频,20.0,Bilibili,39,positive,0.8046072125434875,['未明确提及']
我不说谁还能知道海洋资源与环境[藏狐],20.0,Bilibili,19,neutral,0.5647627711296082,['环境工程']
二本想学建筑有什么建议嘛,11.0,Bilibili,12,positive,0.6632376313209534,['土木工程']
动物医学呢[笑哭][笑哭],17.0,Bilibili,13,positive,0.6399728655815125,['临床医学']
没有航空航天工程方面的我就放心了，不是什么专业建议[OK],11.0,Bilibili,29,positive,0.9054067730903625,['土木工程']
江西物化生，609分，省排6200，有什么专业推荐吗？,17.0,Bilibili,27,neutral,0.5338010191917419,['未明确提及']
物生地心已经死了，失利只比本科线高60分，现在很迷茫[大哭],19.0,Bilibili,30,negative,0.7935044169425964,['未明确提及']
我是湖北女生，分数571（省排名可能三万多），物理化学差，数学还行而且也比较有兴趣，语文英语好，有没有什么推荐专业[给心心]对了我的mbti是enfp-t，我知道正事儿提mbti有点离谱但我觉得这个最能说明我的性格和心理偏向[笑哭],20.0,Bilibili,116,positive,0.918657124042511,"['英语', '化学类']"
为什么都说法律好啊，法考通过率才百分之十，而且这只是敲门砖，法考过不了从事不了法律行业啊。,17.0,Bilibili,45,negative,0.6341610550880432,['法学']
法学那一块举的例子是不是洗稿了@晚渡-刑辩版 的视频？？,13.0,Bilibili,28,positive,0.8199564814567566,['法学']
推荐学医嘛？可是现在不是推出三明医改，医生的收入整体下降了，还能推荐嘛[辣眼睛],13.0,Bilibili,40,positive,0.682990312576294,['临床医学']
来的好早呀，这说明出分好运来[doge],12.0,Bilibili,20,positive,0.6893417239189148,['未明确提及']
大理河北女生615分，医学类或法学有推荐院校及专业吗,12.0,Bilibili,26,positive,0.9083889722824097,"['临床医学', '法学']"
都来学心理学[doge_金箍],11.0,Bilibili,15,positive,0.9653869271278381,['未明确提及']
这里人比较多，像在这里问问学长们高一怎么选科啊，我们只有物化政地生，史地生四种选择，我现在只开学了一个月，假期对小六科基本没学，在重点班里物化就是倒数三四的成绩，政治历史就是中等偏上一点点，地理中等偏下吧，网上说啥得都有，我是觉得物化学起来很痛苦，可是文科也不好学啊，我现在很焦虑想多问问大家的意见，我就是想多赚钱，不搞科研（我也没能力）不搞金融,7.0,Bilibili,173,positive,0.7392285466194153,"['金融学', '化学类']"
有没有生物工程的前辈解答一下，二本前端女生建议读生物工程吗？建议考研吗？本科就业方向有哪些啊？,6.0,Bilibili,47,neutral,0.5178534388542175,"['土木工程', '生物工程']"
湖北525文科选什么专业比较好呢[委屈],6.0,Bilibili,20,positive,0.7117615342140198,['未明确提及']
"课代表来了
1：03学医吗
5：46学农吗
8：46当老师吗
10：55学文理兼招吗
（以上都不行那就基本理工了）
12：43带化学吗
19：57带物理吗
（带或不带，不要说可以带）
22：10学物理带力吗
24：48学物理带电吗
（这里的判断依据是看你高中物理卷子力学扣分多还是电学扣分多）
32：15学垂直行业吗",390.0,Bilibili,158,negative,0.625918447971344,"['师范类', '化学类']"
是啊，前十八年都在学习，现在给你几天就要你确定你将来要走的路。,103.0,Bilibili,31,positive,0.8416458964347839,['未明确提及']
全国31省份张雪峰报考指导，因为自己淋过雨想给别人撑一把伞，一定要往高了报，谁还没有的，现在人少来一个我发一个,65.0,Bilibili,55,neutral,0.5155707597732544,['未明确提及']
"张雪峰报考指导视频2025志愿填报大全
这会儿人少来一个发一个",52.0,Bilibili,31,positive,0.6474082469940186,['未明确提及']
"想问一下我安徽605，位次23493
想抱  计科，自动化，机械制造及其自动化，电气，机器人，人工智能，通信工程等，以及听从长辈建议的金融，学校好的211难上
本人家境普通较贫穷无背景
选这些专业是否合适",41.0,Bilibili,102,positive,0.7925018072128296,"['电子信息工程', '金融学', '土木工程', '机械工程', '电气工程', '自动化', '通信工程']"
